task_id,image,label,label_index,object_ids,leakage_group,annotator_count,split
442,images/20_04_2026 16_07_00(9).jpg,pot,4,M88,M88,3,train
443,images/20_04_2026 16_07_00.jpg,pot,4,M88,M88,3,train
444,images/20_04_2026 16_07_01 (2).jpg,mug,0,M90,M90,3,train
445,images/20_04_2026 16_07_01(1).jpg,mug,0,M90,M90,3,train
446,images/20_04_2026 16_07_01(2).jpg,mug,0,M90,M90,3,train
447,images/20_04_2026 16_07_01(3).jpg,flat_plate,1,M72,M72,3,train
448,images/20_04_2026 16_07_01(4).jpg,flat_plate,1,M72,M72,3,train
449,images/20_04_2026 16_07_01(5).jpg,flat_plate,1,M72,M72,3,train
450,images/20_04_2026 16_07_01(6).jpg,flat_plate,1,M72,M72,3,train
451,images/20_04_2026 16_07_01(7).jpg,flat_plate,1,M72,M72,3,train
452,images/20_04_2026 16_07_01(8).jpg,flat_plate,1,M89,M89,3,validation
453,images/20_04_2026 16_07_01(9).jpg,flat_plate,1,M89,M89,3,validation
454,images/20_04_2026 16_07_01.jpg,mug,0,M90,M90,3,train
455,images/20_04_2026 16_07_02.jpg,flat_plate,1,M72,M72,3,train
457,images/20_04_2026 16_08_43.jpg,saucepan,6,M91,M91,3,test
458,images/20_04_2026 16_08_44 (2).jpg,mug,0,M92,M92,3,train
459,images/20_04_2026 16_08_44(1).jpg,mug,0,M92,M92,3,train
460,images/20_04_2026 16_08_44(2).jpg,mug,0,M92,M92,3,train
461,images/20_04_2026 16_08_44(3).jpg,mug,0,M93,M93,3,train
462,images/20_04_2026 16_08_44(4).jpg,mug,0,M93,M93,3,train
463,images/20_04_2026 16_08_44(5).jpg,mug,0,M93,M93,3,train
464,images/20_04_2026 16_08_44.jpg,mug,0,M92,M92,3,train
465,images/20_04_2026 16_08_45 (2).jpg,flat_plate,1,M94,M94,3,validation
466,images/20_04_2026 16_08_45(1).jpg,flat_plate,1,M95,M95,3,validation
467,images/20_04_2026 16_08_45(2).jpg,flat_plate,1,M95,M95,3,validation
468,images/20_04_2026 16_08_45(3).jpg,flat_plate,1,M96,M96,3,test
469,images/20_04_2026 16_08_45(4).jpg,flat_plate,1,M94,M94,3,validation
470,images/20_04_2026 16_08_45(5).jpg,bowl,3,M97,M97,3,validation
471,images/20_04_2026 16_08_45(6).jpg,bowl,3,M98,M98,3,test
472,images/20_04_2026 16_08_45(7).jpg,bowl,3,M97,M97,3,validation
473,images/20_04_2026 16_08_45.jpg,flat_plate,1,M94,M94,3,validation
474,images/20_04_2026 16_08_46 (2).jpg,bowl,3,M99,M99,3,test
475,images/20_04_2026 16_08_46(1).jpg,bowl,3,M99,M99,3,test
476,images/20_04_2026 16_08_46(2).jpg,soup_plate,2,M100,M100,3,validation
477,images/20_04_2026 16_08_46(3).jpg,soup_plate,2,M101,M101,3,test
478,images/20_04_2026 16_08_46(4).jpg,soup_plate,2,M102,M102,3,train
479,images/20_04_2026 16_08_46(5).jpg,saucepan,6,M103,M103,3,train
480,images/20_04_2026 16_08_46(6).jpg,saucepan,6,M103,M103,3,train
484,images/20_04_2026 16_08_46.jpg,bowl,3,M99,M99,3,test
493,images/20_04_2026 16_08_48(3).jpg,pot,4,M107,M107,3,test
494,images/20_04_2026 16_08_48.jpg,pot,4,M107,M107,3,test
496,images/20_04_2026 16_08_49(1).jpg,pot,4,M108,M108,3,test
497,images/20_04_2026 16_08_49(2).jpg,saucepan,6,M109,M109,3,train
498,images/20_04_2026 16_08_49(3).jpg,saucepan,6,M109,M109,3,train
503,images/20_04_2026 16_08_50(3).jpg,saucepan,6,I1,I1,1,test
504,images/20_04_2026 16_08_50(4).jpg,saucepan,6,I1,I1,1,test
506,images/20_04_2026 16_08_50(6).jpg,pot,4,I2,I2,1,train
507,images/20_04_2026 16_08_50(7).jpg,saucepan,6,I1,I1,1,test
510,images/20_04_2026 16_08_51 (2).jpg,pot,4,I2,I2,1,train
511,images/20_04_2026 16_08_51(1).jpg,saucepan,6,I1,I1,1,test
512,images/20_04_2026 16_08_51(10).jpg,pot,4,I2,I2,1,train
513,images/20_04_2026 16_08_51(11).jpg,pot,4,I2,I2,1,train
515,images/20_04_2026 16_08_51(2).jpg,pot,4,I2,I2,1,train
516,images/20_04_2026 16_08_51(3).jpg,pot,4,I2,I2,1,train
520,images/20_04_2026 16_08_51(7).jpg,saucepan,6,I3,I3,1,test
521,images/20_04_2026 16_08_51(8).jpg,saucepan,6,I3,I3,1,test
525,images/20_04_2026 16_08_52(1).jpg,bowl,3,I5,I5,1,validation
526,images/20_04_2026 16_08_52(10).jpg,bowl,3,I5,I5,1,validation
528,images/20_04_2026 16_08_52(2).jpg,bowl,3,I5,I5,1,validation
529,images/20_04_2026 16_08_52(3).jpg,bowl,3,I5,I5,1,validation
530,images/20_04_2026 16_08_52(4).jpg,bowl,3,I6,I6,1,test
532,images/20_04_2026 16_08_52(6).jpg,bowl,3,I7,I7,1,test
533,images/20_04_2026 16_08_52(7).jpg,bowl,3,I8,I8,1,validation
534,images/20_04_2026 16_08_52(8).jpg,bowl,3,I9,I9,1,test
535,images/20_04_2026 16_08_52(9).jpg,bowl,3,I9,I9,1,test
536,images/20_04_2026 16_08_52.jpg,saucepan,6,I10,I10,1,validation
537,images/20_04_2026 16_08_53(1).jpg,soup_plate,2,I11,I11,1,test
539,images/20_04_2026 16_08_53(2).jpg,saucepan,6,I12,I12,1,test
540,images/20_04_2026 16_08_53(3).jpg,saucepan,6,I12,I12,1,test
541,images/20_04_2026 16_08_53(4).jpg,soup_plate,2,I13,I13,1,train
542,images/20_04_2026 16_08_53(5).jpg,soup_plate,2,I13,I13,1,train
545,images/20_04_2026 16_08_53.jpg,soup_plate,2,I13,I13,1,train
547,images/20_04_2026 16_08_54(1).jpg,saucepan,6,I14,I14,1,train
548,images/20_04_2026 16_08_54(2).jpg,saucepan,6,I15,I15,1,validation
549,images/20_04_2026 16_08_54(3).jpg,saucepan,6,I15,I15,1,validation
550,images/20_04_2026 16_08_54(4).jpg,saucepan,6,I15,I15,1,validation
551,images/20_04_2026 16_08_54(5).jpg,saucepan,6,I16,I16,1,validation
553,images/20_04_2026 16_08_55 (2).jpg,saucepan,6,I16,I16,1,validation
554,images/20_04_2026 16_08_55(1).jpg,saucepan,6,I17,I17,1,test
555,images/20_04_2026 16_08_55(10).jpg,bowl,3,I18,I18,1,train
556,images/20_04_2026 16_08_55(11).jpg,bowl,3,I19,I19,1,validation
557,images/20_04_2026 16_08_55(12).jpg,bowl,3,I19,I19,1,validation
558,images/20_04_2026 16_08_55(2).jpg,bowl,3,I18,I18,1,train
559,images/20_04_2026 16_08_55(3).jpg,bowl,3,I18,I18,1,train
560,images/20_04_2026 16_08_55(4).jpg,bowl,3,I18,I18,1,train
561,images/20_04_2026 16_08_55(5).jpg,bowl,3,I19,I19,1,validation
562,images/20_04_2026 16_08_55(6).jpg,bowl,3,I19,I19,1,validation
563,images/20_04_2026 16_08_55(7).jpg,bowl,3,I19,I19,1,validation
564,images/20_04_2026 16_08_55(8).jpg,bowl,3,I20,I20,1,test
565,images/20_04_2026 16_08_55(9).jpg,bowl,3,I20,I20,1,test
566,images/20_04_2026 16_08_55.jpg,saucepan,6,I21,I21,1,validation
567,images/20_04_2026 16_08_56 (2).jpg,bowl,3,I21,I21,1,validation
568,images/20_04_2026 16_08_56(1).jpg,bowl,3,I22,I22,1,train
569,images/20_04_2026 16_08_56(10).jpg,flat_plate,1,I23,I23,1,test
570,images/20_04_2026 16_08_56(11).jpg,flat_plate,1,I24,I24,1,test
571,images/20_04_2026 16_08_56(12).jpg,flat_plate,1,I23,I23,1,test
572,images/20_04_2026 16_08_56(2).jpg,bowl,3,I24,I24,1,test
573,images/20_04_2026 16_08_56(3).jpg,bowl,3,I25,I25,1,test
574,images/20_04_2026 16_08_56(4).jpg,bowl,3,I26,I26,1,test
575,images/20_04_2026 16_08_56(5).jpg,bowl,3,I26,I26,1,test
576,images/20_04_2026 16_08_56(6).jpg,bowl,3,I26,I26,1,test
577,images/20_04_2026 16_08_56(7).jpg,bowl,3,I26,I26,1,test
578,images/20_04_2026 16_08_56(8).jpg,bowl,3,I26,I26,1,test
579,images/20_04_2026 16_08_56(9).jpg,flat_plate,1,I27,I27,1,validation
580,images/20_04_2026 16_08_56.jpg,bowl,3,I28,I28,1,validation
581,images/20_04_2026 16_08_57 (2).jpg,flat_plate,1,I29,I29,1,validation
582,images/20_04_2026 16_08_57(1).jpg,flat_plate,1,I30,I30,1,train
583,images/20_04_2026 16_08_57(10).jpg,mug,0,I31,I31,1,validation
584,images/20_04_2026 16_08_57(2).jpg,flat_plate,1,I32,I32,1,validation
585,images/20_04_2026 16_08_57(3).jpg,mug,0,I33,I33,1,validation
586,images/20_04_2026 16_08_57(4).jpg,mug,0,I33,I33,1,validation
587,images/20_04_2026 16_08_57(5).jpg,mug,0,I33,I33,1,validation
588,images/20_04_2026 16_08_57(6).jpg,mug,0,I33,I33,1,validation
589,images/20_04_2026 16_08_57(7).jpg,mug,0,I34,I34,1,test
590,images/20_04_2026 16_08_57(8).jpg,mug,0,I34,I34,1,test
591,images/20_04_2026 16_08_57(9).jpg,mug,0,I34,I34,1,test
592,images/20_04_2026 16_08_57.jpg,flat_plate,1,I35,I35,1,train
593,images/20_04_2026 16_08_58 (2).jpg,mug,0,I36,I36,1,test
594,images/20_04_2026 16_08_58.jpg,mug,0,I37,I37,1,train
595,images/20_04_2026 16_30_47.jpg,bowl,3,I38,I38,1,train
596,images/20_04_2026 16_30_48(1).jpg,bowl,3,I38,I38,1,train
597,images/20_04_2026 16_30_48.jpg,bowl,3,I38,I38,1,train
598,images/20_04_2026 16_30_49.jpg,bowl,3,I38,I38,1,train
599,images/20_04_2026 16_30_50.jpg,bowl,3,I38,I38,1,train
600,images/20_04_2026 16_30_51(1).jpg,bowl,3,I38,I38,1,train
601,images/20_04_2026 16_30_51.jpg,bowl,3,I38,I38,1,train
602,images/20_04_2026 16_30_52.jpg,bowl,3,I39,I39,1,train
603,images/20_04_2026 16_30_53.jpg,bowl,3,I39,I39,1,train
604,images/20_04_2026 16_30_54(1).jpg,bowl,3,I40,I40,1,validation
606,images/20_04_2026 16_30_55.jpg,bowl,3,I41,I41,1,test
607,images/20_04_2026 16_30_56.jpg,bowl,3,I42,I42,1,test
608,images/20_04_2026 16_30_57(1).jpg,bowl,3,I42,I42,1,test
609,images/20_04_2026 16_30_57.jpg,bowl,3,I42,I42,1,test
610,images/20_04_2026 16_30_58.jpg,bowl,3,I42,I42,1,test
611,images/20_04_2026 16_30_59.jpg,bowl,3,I43,I43,1,validation
612,images/20_04_2026 16_31_00.jpg,bowl,3,I44,I44,1,validation
613,images/20_04_2026 16_31_01.jpg,bowl,3,I44,I44,1,validation
614,images/20_04_2026 16_31_02.jpg,bowl,3,I44,I44,1,validation
615,images/20_04_2026 16_31_03.jpg,bowl,3,I45,I45,1,train
616,images/20_04_2026 16_31_04(1).jpg,bowl,3,I47,I47,1,train
617,images/20_04_2026 16_31_04.jpg,bowl,3,I46,I46,1,train
618,images/20_04_2026 16_31_05.jpg,bowl,3,I47,I47,1,train
619,images/20_04_2026 16_31_06.jpg,bowl,3,I47,I47,1,train
620,images/20_04_2026 16_31_07.jpg,bowl,3,I48,I48,1,train
621,images/20_04_2026 16_31_08.jpg,bowl,3,I48,I48,1,train
623,images/20_04_2026 16_31_09.jpg,bowl,3,I48,I48,1,train
624,images/20_04_2026 16_31_10.jpg,bowl,3,I48,I48,1,train
625,images/20_04_2026 16_31_11.jpg,bowl,3,I48,I48,1,train
626,images/20_04_2026 16_31_12.jpg,bowl,3,I48,I48,1,train
627,images/20_04_2026 16_31_13(1).jpg,bowl,3,I48,I48,1,train
628,images/20_04_2026 16_31_13.jpg,bowl,3,I48,I48,1,train
629,images/20_04_2026 16_31_14.jpg,bowl,3,I48,I48,1,train
630,images/20_04_2026 16_31_15.jpg,bowl,3,I48,I48,1,train
631,images/20_04_2026 16_33_18.jpg,pot,4,I49,I49,1,train
632,images/20_04_2026 16_33_19.jpg,pot,4,I49,I49,1,train
633,images/20_04_2026 16_33_20.jpg,pot,4,I49,I49,1,train
634,images/20_04_2026 16_33_21.jpg,pot,4,I49,I49,1,train
635,images/20_04_2026 16_33_22.jpg,pot,4,I50,I50,1,train
636,images/20_04_2026 16_33_23(1).jpg,pot,4,I50,I50,1,train
637,images/20_04_2026 16_33_23.jpg,pot,4,I50,I50,1,train
638,images/20_04_2026 16_33_24.jpg,pot,4,I51,I51,1,validation
639,images/20_04_2026 16_33_25.jpg,pot,4,I51,I51,1,validation
640,images/20_04_2026 16_33_26(1).jpg,pot,4,I52,I52,1,train
641,images/20_04_2026 16_33_27.jpg,pot,4,I52,I52,1,train
642,images/20_04_2026 16_33_28(1).jpg,pot,4,I52,I52,1,train
643,images/20_04_2026 16_33_28.jpg,pot,4,I52,I52,1,train
644,images/20_04_2026 16_33_29.jpg,pot,4,I52,I52,1,train
645,images/20_04_2026 16_33_30.jpg,pot,4,I52,I52,1,train
646,images/20_04_2026 16_33_31(1).jpg,pot,4,I53,I53,1,test
647,images/20_04_2026 16_33_31.jpg,pot,4,I53,I53,1,test
648,images/20_04_2026 16_33_32.jpg,pot,4,I53,I53,1,test
649,images/20_04_2026 16_33_33(1).jpg,pot,4,I53,I53,1,test
650,images/20_04_2026 16_33_34.jpg,pot,4,I53,I53,1,test
651,images/20_04_2026 16_33_35(1).jpg,pot,4,I54,I54,1,test
652,images/20_04_2026 16_33_35.jpg,pot,4,I54,I54,1,test
653,images/20_04_2026 16_33_36.jpg,pot,4,I54,I54,1,test
654,images/20_04_2026 16_33_37.jpg,pot,4,I54,I54,1,test
655,images/20_04_2026 16_33_38(1).jpg,pot,4,I55,I55,1,validation
656,images/20_04_2026 16_33_38.jpg,pot,4,I55,I55,1,validation
657,images/20_04_2026 16_33_39.jpg,pot,4,I55,I55,1,validation
658,images/20_04_2026 16_33_40.jpg,pot,4,I55,I55,1,validation
659,images/20_04_2026 16_33_41(1).jpg,pot,4,I56,I56,1,train
660,images/20_04_2026 16_33_41.jpg,pot,4,I57,I57,1,validation
661,images/20_04_2026 16_33_42.jpg,pot,4,I56,I56,1,train
662,images/20_04_2026 16_33_43.jpg,pot,4,I56,I56,1,train
663,images/20_04_2026 16_33_44(1).jpg,pot,4,I57,I57,1,validation
664,images/20_04_2026 16_33_44.jpg,pot,4,I57,I57,1,validation
665,images/20_04_2026 16_33_46(1).jpg,pot,4,I58,I58,1,train
666,images/20_04_2026 16_33_46.jpg,pot,4,I59,I59,1,train
667,images/20_04_2026 16_33_47.jpg,pot,4,I60,I60,1,train
668,images/20_04_2026 16_33_48.jpg,pot,4,I60,I60,1,train
669,images/20_04_2026 16_33_49(1).jpg,pot,4,I61,I61,1,test
670,images/20_04_2026 16_33_49.jpg,pot,4,I62,I62,1,train
671,images/20_04_2026 16_33_50.jpg,pot,4,I63,I63,1,train
672,images/20_04_2026 16_33_51(1).jpg,pot,4,I64,I64,1,test
673,images/20_04_2026 16_33_51.jpg,pot,4,I64,I64,1,test
674,images/20_04_2026 16_33_52.jpg,pot,4,I65,I65,1,test
675,images/20_04_2026 16_33_53.jpg,pot,4,I66,I66,1,train
676,images/20_04_2026 16_33_54(1).jpg,pot,4,I66,I66,1,train
677,images/20_04_2026 16_33_54.jpg,pot,4,I66,I66,1,train
678,images/20_04_2026 16_33_55.jpg,pot,4,I66,I66,1,train
679,images/20_04_2026 16_33_56.jpg,pot,4,I66,I66,1,train
680,images/20_04_2026 16_33_57.jpg,pot,4,I66,I66,1,train
681,images/20_04_2026 16_33_58(1).jpg,pot,4,I66,I66,1,train
682,images/20_04_2026 16_33_58.jpg,pot,4,I66,I66,1,train
683,images/20_04_2026 16_33_59.jpg,pot,4,I66,I66,1,train
684,images/20_04_2026 16_34_00.jpg,pot,4,I66,I66,1,train
685,images/20_04_2026 16_34_01(1).jpg,pot,4,I67,I67,1,validation
686,images/20_04_2026 16_34_01.jpg,pot,4,I68,I68,1,validation
687,images/20_04_2026 16_34_02.jpg,pot,4,I69,I69,1,train
688,images/20_04_2026 16_34_03.jpg,pot,4,I69,I69,1,train
689,images/20_04_2026 16_34_04.jpg,pot,4,I70,I70,1,validation
690,images/20_04_2026 16_34_05(1).jpg,pot,4,I70,I70,1,validation
691,images/20_04_2026 16_34_05.jpg,pot,4,I70,I70,1,validation
692,images/20_04_2026 16_34_06.jpg,pot,4,I70,I70,1,validation
693,images/20_04_2026 16_34_07(1).jpg,pot,4,I71,I71,1,test
694,images/20_04_2026 16_34_07.jpg,pot,4,I72,I72,1,train
695,images/20_04_2026 16_34_08.jpg,pot,4,I72,I72,1,train
696,images/20_04_2026 16_34_09.jpg,pot,4,I73,I73,1,test
697,images/20_04_2026 16_34_10(1).jpg,pot,4,I74,I74,1,train
698,images/20_04_2026 16_34_10.jpg,pot,4,I75,I75,1,test
699,images/20_04_2026 16_34_11.jpg,pot,4,I75,I75,1,test
700,images/20_04_2026 16_34_46.jpg,wine_glass,5,I76,I76,1,validation
701,images/20_04_2026 16_34_47(1).jpg,wine_glass,5,I76,I76,1,validation
702,images/20_04_2026 16_34_47.jpg,wine_glass,5,I76,I76,1,validation
703,images/20_04_2026 16_34_48.jpg,wine_glass,5,I77,I77,1,test
704,images/20_04_2026 16_34_49.jpg,wine_glass,5,I78,I78,1,test
705,images/20_04_2026 16_34_50.jpg,wine_glass,5,I79,I79,1,test
706,images/20_04_2026 16_34_51(1).jpg,wine_glass,5,I79,I79,1,test
707,images/20_04_2026 16_34_51.jpg,wine_glass,5,I79,I79,1,test
708,images/20_04_2026 16_34_52.jpg,wine_glass,5,I79,I79,1,test
709,images/20_04_2026 16_34_53.jpg,wine_glass,5,I80,I80,1,train
710,images/20_04_2026 16_34_54(1).jpg,wine_glass,5,I80,I80,1,train
711,images/20_04_2026 16_34_54.jpg,wine_glass,5,I80,I80,1,train
712,images/20_04_2026 16_34_55.jpg,wine_glass,5,I80,I80,1,train
713,images/20_04_2026 16_34_56.jpg,wine_glass,5,I80,I80,1,train
714,images/20_04_2026 16_34_57(1).jpg,wine_glass,5,I81,I81,1,train
715,images/20_04_2026 16_34_57.jpg,wine_glass,5,I81,I81,1,train
716,images/20_04_2026 16_34_58.jpg,wine_glass,5,I81,I81,1,train
717,images/20_04_2026 16_34_59.jpg,wine_glass,5,I82,I82,1,validation
718,images/20_04_2026 16_35_00(1).jpg,wine_glass,5,I82,I82,1,validation
719,images/20_04_2026 16_35_00.jpg,wine_glass,5,I82,I82,1,validation
720,images/20_04_2026 16_35_01.jpg,wine_glass,5,I82,I82,1,validation
721,images/20_04_2026 16_35_02.jpg,wine_glass,5,I83,I83,1,train
722,images/20_04_2026 16_35_03(1).jpg,wine_glass,5,I83,I83,1,train
723,images/20_04_2026 16_35_03.jpg,wine_glass,5,I83,I83,1,train
724,images/20_04_2026 16_35_04.jpg,wine_glass,5,I84,I84,1,train
725,images/20_04_2026 16_35_05(1).jpg,wine_glass,5,I84,I84,1,train
726,images/20_04_2026 16_35_05.jpg,wine_glass,5,I84,I84,1,train
727,images/20_04_2026 16_35_06.jpg,wine_glass,5,I84,I84,1,train
728,images/20_04_2026 16_35_07(1).jpg,wine_glass,5,I84,I84,1,train
729,images/20_04_2026 16_35_07.jpg,wine_glass,5,I84,I84,1,train
730,images/20_04_2026 16_35_08.jpg,wine_glass,5,I84,I84,1,train
731,images/20_04_2026 16_35_09(1).jpg,wine_glass,5,I84,I84,1,train
732,images/20_04_2026 16_35_09.jpg,wine_glass,5,I84,I84,1,train
733,images/20_04_2026 16_35_10.jpg,wine_glass,5,I84,I84,1,train
734,images/20_04_2026 16_35_11.jpg,wine_glass,5,I84,I84,1,train
735,images/20_04_2026 16_35_12(1).jpg,wine_glass,5,I85,I85,1,train
736,images/20_04_2026 16_35_12.jpg,wine_glass,5,I85,I85,1,train
737,images/20_04_2026 16_35_13.jpg,wine_glass,5,I85,I85,1,train
738,images/20_04_2026 16_35_14.jpg,wine_glass,5,I85,I85,1,train
739,images/20_04_2026 16_35_15(1).jpg,wine_glass,5,I85,I85,1,train
740,images/20_04_2026 16_35_15.jpg,wine_glass,5,I85,I85,1,train
741,images/20_04_2026 16_35_16.jpg,wine_glass,5,I85,I85,1,train
742,images/20_04_2026 16_35_17(1).jpg,wine_glass,5,I86,I86,1,validation
743,images/20_04_2026 16_35_17.jpg,wine_glass,5,I87,I87,1,validation
744,images/20_04_2026 16_35_18.jpg,wine_glass,5,I88,I88,1,train
745,images/20_04_2026 16_35_19.jpg,wine_glass,5,I88,I88,1,train
746,images/20_04_2026 16_35_20(1).jpg,wine_glass,5,I89,I89,1,train
747,images/20_04_2026 16_35_20.jpg,wine_glass,5,I89,I89,1,train
748,images/20_04_2026 16_35_21.jpg,wine_glass,5,I90,I90,1,validation
749,images/20_04_2026 16_35_22.jpg,wine_glass,5,I91,I91,1,test
750,images/20_04_2026 16_35_23.jpg,wine_glass,5,I91,I91,1,test
751,images/20_04_2026 16_35_24(1).jpg,wine_glass,5,I92,I92,1,train
752,images/20_04_2026 16_35_24.jpg,wine_glass,5,I93,I93,1,validation
753,images/20_04_2026 16_35_25.jpg,wine_glass,5,I94,I94,1,test
754,images/20_04_2026 16_35_26.jpg,wine_glass,5,I94,I94,1,test
755,images/20_04_2026 16_35_27(1).jpg,wine_glass,5,I95,I95,1,train
756,images/20_04_2026 16_35_27.jpg,wine_glass,5,I95,I95,1,train
757,images/20_04_2026 16_35_28.jpg,wine_glass,5,I96,I96,1,validation
758,images/20_04_2026 16_35_29.jpg,wine_glass,5,I97,I97,1,validation
759,images/20_04_2026 16_35_30.jpg,wine_glass,5,I97,I97,1,validation
760,images/20_04_2026 16_35_31(1).jpg,wine_glass,5,I98,I98,1,train
761,images/20_04_2026 16_35_31.jpg,wine_glass,5,I98,I98,1,train
762,images/20_04_2026 16_35_32.jpg,wine_glass,5,I98,I98,1,train
763,images/20_04_2026 16_35_33(1).jpg,wine_glass,5,I98,I98,1,train
764,images/20_04_2026 16_35_33.jpg,wine_glass,5,I98,I98,1,train
765,images/20_04_2026 16_35_34.jpg,wine_glass,5,I99,I99,1,train
766,images/20_04_2026 16_35_35(1).jpg,wine_glass,5,I99,I99,1,train
767,images/20_04_2026 16_35_35.jpg,wine_glass,5,I99,I99,1,train
768,images/20_04_2026 16_35_36.jpg,wine_glass,5,I99,I99,1,train
769,images/20_04_2026 16_35_37.jpg,wine_glass,5,I120,I120,1,train
770,images/20_04_2026 16_35_38(1).jpg,wine_glass,5,I120,I120,1,train
771,images/20_04_2026 16_35_38.jpg,wine_glass,5,I120,I120,1,train
772,images/20_04_2026 16_35_39.jpg,wine_glass,5,I120,I120,1,train
773,images/20_04_2026 16_35_40.jpg,wine_glass,5,I120,I120,1,train
774,images/20_04_2026 16_35_41(1).jpg,wine_glass,5,I120,I120,1,train
775,images/20_04_2026 16_35_41.jpg,wine_glass,5,I120,I120,1,train
776,images/20_04_2026 16_35_42.jpg,wine_glass,5,I120,I120,1,train
777,images/20_04_2026 16_35_43(1).jpg,wine_glass,5,I121,I121,1,train
778,images/20_04_2026 16_35_43.jpg,wine_glass,5,I121,I121,1,train
779,images/20_04_2026 16_35_44.jpg,wine_glass,5,I121,I121,1,train
780,images/20_04_2026 16_35_45.jpg,wine_glass,5,I121,I121,1,train
781,images/20_04_2026 16_35_46.jpg,wine_glass,5,I122,I122,1,validation
782,images/20_04_2026 16_35_47(1).jpg,wine_glass,5,I122,I122,1,validation
783,images/20_04_2026 16_35_47.jpg,wine_glass,5,I123,I123,1,test
784,images/20_04_2026 16_35_48.jpg,wine_glass,5,I123,I123,1,test
785,images/20_04_2026 16_35_49.jpg,wine_glass,5,I123,I123,1,test
786,images/20_04_2026 16_35_50(1).jpg,wine_glass,5,I124,I124,1,test
787,images/20_04_2026 16_35_50.jpg,wine_glass,5,I124,I124,1,test
788,images/20_04_2026 16_35_51.jpg,wine_glass,5,I124,I124,1,test
789,images/20_04_2026 16_35_52.jpg,wine_glass,5,I125,I125,1,train
790,images/20_04_2026 16_35_53(1).jpg,wine_glass,5,I126,I126,1,validation
791,images/20_04_2026 16_35_53.jpg,wine_glass,5,I126,I126,1,validation
792,images/20_04_2026 16_35_54.jpg,wine_glass,5,I127,I127,1,train
793,images/20_04_2026 16_35_55.jpg,wine_glass,5,I127,I127,1,train
794,images/20_04_2026 16_35_56(1).jpg,wine_glass,5,I127,I127,1,train
795,images/20_04_2026 16_35_56.jpg,wine_glass,5,I127,I127,1,train
796,images/20_04_2026 16_35_57.jpg,wine_glass,5,I127,I127,1,train
797,images/20_04_2026 16_35_58(1).jpg,wine_glass,5,I128,I128,1,train
798,images/20_04_2026 16_35_58.jpg,wine_glass,5,I129,I129,1,train
799,images/20_04_2026 16_35_59.jpg,wine_glass,5,I130,I130,1,validation
800,images/20_04_2026 16_36_00(1).jpg,wine_glass,5,I130,I130,1,validation
801,images/20_04_2026 16_36_00.jpg,wine_glass,5,I130,I130,1,validation
802,images/20_04_2026 16_36_01.jpg,wine_glass,5,I131,I131,1,test
803,images/20_04_2026 16_36_02.jpg,wine_glass,5,I131,I131,1,test
804,images/20_04_2026 16_36_03(1).jpg,wine_glass,5,I131,I131,1,test
805,images/20_04_2026 16_36_03.jpg,wine_glass,5,I131,I131,1,test
806,images/20_04_2026 16_36_04.jpg,wine_glass,5,I132,I132,1,train
807,images/20_04_2026 16_36_05.jpg,wine_glass,5,I133,I133,1,train
808,images/20_04_2026 16_36_06(1).jpg,wine_glass,5,I133,I133,1,train
809,images/20_04_2026 16_36_06.jpg,wine_glass,5,I133,I133,1,train
810,images/20_04_2026 16_36_07.jpg,wine_glass,5,I133,I133,1,train
811,images/20_04_2026 16_36_08.jpg,wine_glass,5,I133,I133,1,train
812,images/20_04_2026 16_36_09(1).jpg,wine_glass,5,I133,I133,1,train
813,images/20_04_2026 16_36_09.jpg,wine_glass,5,I133,I133,1,train
814,images/20_04_2026 16_36_10.jpg,wine_glass,5,I133,I133,1,train
815,images/20_04_2026 16_36_11.jpg,wine_glass,5,I133,I133,1,train
816,images/20_04_2026 16_36_12.jpg,wine_glass,5,I133,I133,1,train
817,images/20_04_2026 16_36_13(1).jpg,wine_glass,5,I134,I134,1,validation
818,images/20_04_2026 16_36_13.jpg,wine_glass,5,I135,I135,1,validation
819,images/20_04_2026 16_36_14.jpg,wine_glass,5,I135,I135,1,validation
820,images/20_04_2026 16_36_49.jpg,mug,0,I136,I136,1,test
821,images/20_04_2026 16_36_50(1).jpg,mug,0,I136,I136,1,test
822,images/20_04_2026 16_36_50.jpg,mug,0,I136,I136,1,test
823,images/20_04_2026 16_36_51.jpg,mug,0,I137,I137,1,test
824,images/20_04_2026 16_36_52.jpg,mug,0,I137,I137,1,test
825,images/20_04_2026 16_36_53.jpg,mug,0,I138,I138,1,train
826,images/20_04_2026 16_36_54(1).jpg,mug,0,I139,I139,1,test
827,images/20_04_2026 16_36_54.jpg,mug,0,I140,I140,1,train
828,images/20_04_2026 16_36_55.jpg,mug,0,I141,I141,1,train
829,images/20_04_2026 16_36_56.jpg,mug,0,I142,I142,1,validation
830,images/20_04_2026 16_36_57(1).jpg,mug,0,I142,I142,1,validation
831,images/20_04_2026 16_36_57.jpg,mug,0,I142,I142,1,validation
832,images/20_04_2026 16_36_58.jpg,mug,0,I143,I143,1,validation
833,images/20_04_2026 16_36_59.jpg,mug,0,I143,I143,1,validation
834,images/20_04_2026 16_37_00.jpg,mug,0,I143,I143,1,validation
835,images/20_04_2026 16_37_01(1).jpg,mug,0,I144,I144,1,train
836,images/20_04_2026 16_37_01.jpg,mug,0,I144,I144,1,train
837,images/20_04_2026 16_37_02.jpg,mug,0,I144,I144,1,train
